idmov,fecha,idpoliza,idcuenta,nombre,cargo,abono
4231,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
4232,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
4233,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
4234,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
4235,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
4236,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
4237,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
4238,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
4239,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
4240,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
4241,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
4242,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
4243,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
4244,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
4245,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
4246,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
4247,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
4248,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
4249,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
4250,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
4251,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
4252,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
4253,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
4254,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
4255,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
4256,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
4257,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
4258,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
4259,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
4260,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
4261,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
4262,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
4263,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
4264,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
4265,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
4266,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
4267,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
4268,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
4269,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
4270,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
4271,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
4272,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
4273,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
4274,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
4275,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
4276,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
4277,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
4278,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
4279,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
4280,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
4281,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
4282,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
4283,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
4284,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
4285,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
4286,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
4287,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
4288,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
4289,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
4290,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
4291,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
4292,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
4293,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
4294,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
4295,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
4296,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
4297,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
4298,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
4299,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
4300,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
4301,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
4302,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
4303,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
4304,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
4305,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
4306,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
4307,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
4308,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
4309,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
4310,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
4311,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
4312,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
4313,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
4314,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
4315,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
4316,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
4317,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
4318,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
4319,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
4320,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
4321,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
4322,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
4323,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
4324,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
4325,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
4326,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
4327,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
4328,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
4329,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
4330,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
4331,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
4332,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
4333,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
4334,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
4335,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
4336,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
4337,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
4338,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
4339,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
4340,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
4341,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
4342,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
4343,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
4344,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
4345,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
4346,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
4347,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
4348,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
4349,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
4350,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
4351,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
4352,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
4353,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
4354,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
4355,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
4356,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
4357,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
4358,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
4359,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
4360,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
4361,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
4362,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
4363,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
4364,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
4365,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
4366,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
4367,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
4368,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
4369,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
4370,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
4371,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
4372,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
4373,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
4374,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
4375,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
4376,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
4377,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
4378,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
4379,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
4380,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
4381,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
4382,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
4383,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
4384,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
4385,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
4386,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
4387,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
4388,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
4389,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
4390,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
4391,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
4392,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
4393,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
4394,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
4395,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
4396,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
4397,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
4398,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
4399,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
4400,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
4401,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
4402,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
4403,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
4404,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
4405,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
4406,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
4407,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
4408,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
4409,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
4410,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
4411,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
4412,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
4413,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
4414,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
4415,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
4416,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
4417,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
4418,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
4419,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
4420,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
4421,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
4422,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
4423,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
4424,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
4425,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
4426,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
4427,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
4428,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
4429,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
4430,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
4431,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
4432,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
4433,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
4434,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
4435,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
4436,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
4437,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
4438,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
4439,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
4440,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
4441,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
4442,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
4443,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
4444,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
4445,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
4446,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
4447,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
4448,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
4449,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
4450,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
4451,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
4452,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
4453,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
4454,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
4455,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
4456,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
4457,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
4458,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
4459,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
4460,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
4461,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
4462,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
4463,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
4464,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
4465,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
4466,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
4467,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
4468,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
4469,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
4470,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
4471,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
4472,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
4473,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
4474,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
4475,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
4476,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
4477,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
4478,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
4479,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
4480,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
4481,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
4482,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
4483,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
4484,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
4485,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
4486,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
4487,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
4488,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
4489,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
4490,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
4491,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
4492,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
4493,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
4494,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
4495,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
4496,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
4497,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
4498,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
4499,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
4500,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
4501,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
4502,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
4503,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
4504,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
4505,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
4506,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
4507,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
4508,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
4509,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
4510,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
4511,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
4512,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
4513,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
4514,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
4515,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
4516,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
4517,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
4518,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
4519,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
4520,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
4521,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
4522,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
4523,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
4524,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
4525,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
4526,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
4527,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
4528,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
4529,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
4530,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
4531,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
4532,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
4533,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
4534,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
4535,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
4536,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
4537,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
4538,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
4539,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
4540,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
4541,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
4542,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
4543,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
4544,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
4545,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
4546,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
4547,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
4548,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
4549,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
4550,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
4551,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
4552,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
4553,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
4554,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
4555,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
4556,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
4557,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
4558,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
4559,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
4560,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
4561,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
4562,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
4563,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
4564,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
4565,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
4566,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
4567,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
4568,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
4569,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
4570,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
4571,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
4572,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
4573,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
4574,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
4575,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
4576,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
4577,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
4578,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
4579,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
4580,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
4581,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
4582,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
